x,y
3.1978916866842106,2.7309601050441623
1.866041176982892,0.8383605706181846
9.786080714117793,2.070577822124458
0.6724886298006998,0.9886272013069526
0.47796574559491783,3.3836362784066973
2.725898791376134,0.6138530805183822
0.15791494637414497,1.5824080246365497
1.1853755435727555,8.303307363866145
0.13317213583374765,1.1226206375935737
11.82963326455325,0.7459670388084303
0.09312912494807685,3.0435033205113764
3.2520937544865576,6.494810716792023
0.5916936616684983,1.5179878218410143
1.3127412137974743,3.398736268515342
3.226333536018486,4.399062780594759
3.479694445284294,1.6799762203527788
3.374701369621812,1.4935578750002512
1.6945804244632254,0.8015750059481862
7.655771728894798,1.8508631542640968
0.7977463429733904,6.92964060773228
0.9626678644833249,4.096738646407722
0.01816556852795545,0.651372595421271
0.8009773325789475,3.123623546003173
1.6932264658343334,3.1601269464102035
1.2972511037307595,0.90095039180626
1.471518309591014,1.1080296126704234
5.779972187357285,4.6175483865031515
1.0455543990187848,1.7236261350270312
1.679434729430351,2.0144601997601215
0.053445701135860814,1.8319075478279705
1.0069110806096129,0.5428575437623989
0.24867155016074402,0.1716681563714822
0.9410503145412932,1.5147104306820842
1.6148177266071004,3.7734678230714107
2.31981492231467,2.647999046869868
0.4828802700757295,0.19962465523077175
0.12702079336816624,0.08948210703252883
3.7084223517487476,1.5443840498462462
3.257205405591879,0.04302181005025094
0.5520406518229515,4.530728731515455
1.3566952633342297,2.494993521850947
2.6027912967434976,0.5387854862158525
1.2114600112280536,0.9206234010103739
1.2372673158586283,1.1763348208932802
1.2148709081629405,3.370133167365736
0.7907110326958283,1.4946318103899594
0.17892556772960314,1.7373547981742017
1.1340350966338872,1.005869487184842
2.323748711260756,0.6784738453654665
0.5423766245054855,3.6744728606082493
1.2810111431712388,8.75165822400015
0.751469212176421,1.2662380668641917
1.6708455538650695,0.4349414224988376
4.747692220830441,3.1069637343879135
0.7727569456052189,2.1804484255815213
2.024427618888585,1.527357310714332
1.866001801289653,0.8098258369630154
2.952600744979246,0.6812829978515554
6.347238160660268,2.0218578317813445
0.30309907100807687,0.7569858850296154
1.3105487627686279,1.4589708002749433
6.920747453219608,4.531874350502785
1.0560615161418725,1.427526731658141
0.887247587288974,6.159580764329332
2.099999718705177,1.1254046223977168
1.172017193666924,4.98173308855701
2.634449829400532,4.526369010507002
2.31194570328591,0.018440643119309492
0.9916050586317221,1.8310996839798426
3.864621011978332,4.720442222135446
8.515701299802412,7.122884942577562
1.7214447767124288,2.3933998396351615
0.26126128572019924,8.81735522284384
0.12125873709608365,5.219875231451829
1.5364541619017287,0.7341073034151231
5.668792640291215,0.40524656127925596
1.8330719433596656,0.6127889474662883
1.4515049950709527,0.7209167524777145
0.7659566780056576,2.0058822335782067
0.3209843328808947,1.7450121591591088
0.034450675972773175,1.2965306547311581
13.515989423116244,0.5893400018841015
0.08282625878517488,2.5231607585690203
0.31915912712637967,3.0414425997752983
2.254776546531414,0.3940668512744974
1.8812986563997411,2.0686188499627023
2.7526181862679495,1.2642687931817
1.1105109551306696,3.1741948445833708
0.13469141552312544,0.4802362340887008
0.9501591344777502,1.0224106591051527
3.635638365948646,8.673317412560769
0.979516169534409,1.73039595740322
0.3123852161224825,6.725220508248857
1.8652182706293465,0.28993089381898857
2.1244748760632843,0.07290039890135079
2.912136988530505,0.7159959163095059
1.0712609084929166,2.304879019762008
2.853913610626462,6.845969794586193
3.7420018095243166,2.1287197835913143
0.6832461490763143,1.480843558559719
1.6203605480813363,3.377056449301772
0.39555103051618395,0.490089327951606
7.709714725550102,1.0720526496480995
1.1802544140271773,3.1360628170001257
